Station Name,Date,Time,SO2,Data Cap. (SO2),SO2 Avg,NO2,Data Cap. (NO2),NO2 Avg,O3,Data Cap. (O3),O3 8H Avg.,Daily Capture O3,O3 Daily Average,O3 Daily Average (NS),CO,Data Cap. (CO),CO 8H Avg.,Daily Capture CO,CO Daily Average,PM10,Data Cap. (PM10),PM10 Avg,PM2.5,Data Cap. (PM2.5),PM2.5 Avg,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.,Unnamed: 44
AL Maqtaa,05/01/2023,16:59:59.945000,8.81,,,35.81,,,,0.0,,,,,,0.0,,,,101.7,,,30.072802000000003,,,,,,,,,,2.774709028,0.8430846661999999,1.4300423452,3.1055397198,1.2379471047999997,,,,,,,
AL Maqtaa,05/01/2023,17:59:59.940000,8.95,,,43.38,,,,0.0,,,,,,0.0,,,,116.9,,,34.172388,,,,,,,,,,2.92862878875,0.8274538482499999,1.5154491827499998,3.0308983655,1.3016127949999998,,,,,,,
AL Maqtaa,05/01/2023,18:59:59.935000,8.95,,,45.9,,,,0.0,,,,,,0.0,,,,131.5,,,37.611638,,,,,,,,,,4.055343963999999,1.0565238221999997,2.0917037288,3.8845926392,1.8035608682,,,,,,,
AL Maqtaa,05/01/2023,19:59:59.930000,7.05,,,43.38,,,,0.0,,,,,,0.0,,,,141.9,,,38.478329,,,,,,,,,,4.162063541999999,1.0351799065999998,2.1450635177999997,3.809888934599999,1.8569206572,,,,,,,
AL Maqtaa,05/01/2023,20:59:59.925000,6.48,,,39.09,,,,0.0,,,,,,0.0,,,,137.8,,,36.662405,,,,,,,,,,3.8525767658,0.9391322863999998,1.9956561086,3.4363704116,1.7181852057999998,,,,,,,
AL Maqtaa,05/01/2023,21:59:59.920000,5.76,,,30.77,,,,0.0,,,,,,0.0,,,,128.7,,,33.264426,,,,,,,,,,3.0680873024999995,0.74377874,1.5712325882499998,2.68690069825,1.3666934347499995,,,,,,,
AL Maqtaa,05/01/2023,22:59:59.915000,5.58,100.0,7.509583333333334,22.95,100.0,22.201666666666668,,0.0,,0.0,,,,0.0,,,,113.1,100.0,70.43333333333334,28.105551,100.0,19.664485083333336,,,,,,,,3.3296508335999992,0.8217407506,1.7075132479999997,2.9774762261999994,1.4834021341999997,,,,,,,
AL Maqtaa,05/01/2023,23:59:59.910000,5.36,,,16.39,,,,0.0,,,,,,0.0,,,,91.2,,,23.428171000000003,,,,,,,,,,2.491658779,0.6415091632499998,1.2737210922500002,2.29641685975,1.0970736414999998,,,,,,,
AL Maqtaa,06/01/2023,00:59:59.905000,5.48,,,11.33,,,,0.0,,,,,,0.0,,,,79.1,,,20.098977,,,,,,,,,,3.607326889,0.9204261907499999,1.88733855275,3.3377070957499995,1.5619353539999998,,,,,,,
AL Maqtaa,06/01/2023,01:59:59.900000,5.68,,,8.31,,,,0.0,,,,,,0.0,,,,67.0,,,16.879839,,,,,,,,,,4.055343963999999,1.0351799065999998,2.1130476443999995,3.7672011033999993,1.7715449947999995,,,,,,,
AL Maqtaa,06/01/2023,02:59:59.895000,5.56,,,7.82,,,,0.0,,,,,,0.0,,,,55.7,,,13.935841000000002,,,,,,,,,,3.2540319875,0.8646427852499999,1.7013938677499998,3.13316794225,1.42247684025,,,,,,,
AL Maqtaa,06/01/2023,03:59:59.890000,6.56,,,9.57,,,,0.0,,,,,,0.0,,,,45.6,,,11.954833,,,,,,,,,,3.6071217364,0.9604762019999998,1.8889365306,3.4790582427999994,1.5687777965999998,,,,,,,
AL Maqtaa,06/01/2023,04:59:59.885000,7.86,,,12.59,,,,0.0,,,,,,0.0,,,,41.3,,,10.469077,,,,,,,,,,3.948624386,1.0138359909999997,2.0490158975999995,3.6604815254,1.7288571636,,,,,,,
AL Maqtaa,06/01/2023,05:59:59.880000,7.84,,,13.59,,,,0.0,,,,,,0.0,,,,34.8,,,9.643657,,,,,,,,,,4.001984175,0.9818201175999999,2.0490158975999995,3.5324180318,1.7502010791999996,,,,,,,
AL Maqtaa,06/01/2023,06:59:59.875000,6.2,,,19.89,,,,0.0,,,,,,0.0,,,,35.3,,,9.285975,,,,,,,,,,4.642301642999999,1.1098836112,2.401190505,4.001984175,2.0276719819999998,,,,,,,
AL Maqtaa,06/01/2023,07:59:59.870000,7.01,,,29.96,,,,0.0,,,,,,0.0,,,,32.2,,,8.900779,,,,,,,,,,3.867649448,0.93902065925,2.0267970665,3.4120849697499995,1.68279939925,,,,,,,
AL Maqtaa,06/01/2023,08:59:59.865000,7.7,,,28.95,,,,0.0,,,,,,0.0,,,,32.5,,,9.698685,,,,,,,,,,3.5644339052,0.9391322863999998,1.8569206572,3.4043545382,1.5474338809999997,,,,,,,
AL Maqtaa,06/01/2023,09:59:59.860000,7.22,,,18.63,,,,0.0,,,,,,0.0,,,,38.0,,,11.170684,,,,,,,,,,2.8921005637999992,0.8430846661999999,1.4834021341999997,3.0521799307999995,1.2592910203999996,,,,,,,
AL Maqtaa,06/01/2023,10:59:59.855000,8.74,,,11.83,,,,0.0,,,,,,0.0,,,,43.2,,,10.991843,,,,,,,,,,2.187751349,0.7150211726,1.120555569,2.5719418298,0.9498042442,,,,,,,
AL Maqtaa,06/01/2023,11:59:59.850000,7.26,,,8.81,,,,0.0,,,,,,0.0,,,,36.7,,,9.794984,,,,,,,,,,1.4620582185999995,0.5335978899999999,0.7577090037999998,1.9316243618,0.6403174679999999,,,,,,,
AL Maqtaa,06/01/2023,12:59:59.845000,6.43,,,9.57,,,,0.0,,,,,,0.0,,,,34.5,,,10.620404,,,,,,,,,,1.2166031891999995,0.45889418539999993,0.6296455101999998,1.6648254167999996,0.5335978899999999,,,,,,,
AL Maqtaa,06/01/2023,13:59:59.840000,6.23,,,12.84,,,,0.0,,,,,,0.0,,,,42.7,,,12.064889,,,,,,,,,,1.0505874702499998,0.409078307,0.5392395864999999,1.48755748,0.4648617124999999,,,,,,,
AL Maqtaa,06/01/2023,14:59:59.835000,6.56,,,17.12,,,,0.0,,,,,,0.0,,,,45.0,,,11.96859,,,,,,,,,,1.3019788515999997,0.5015820165999999,0.6723333413999999,1.814232826,0.5762857212,,,,,,,
AL Maqtaa,06/01/2023,15:59:59.830000,5.33,,,14.85,,,,0.0,,,,,,0.0,,,,42.0,,,10.826759,,,,,,,,,,1.5061519485,0.5392395864999999,0.77167044275,1.9524191925,0.6601036317499999,,,,,,,
AL Maqtaa,06/01/2023,16:59:59.825000,5.16,,,21.67,,,,0.0,,,,,,0.0,,,,36.7,,,8.749452,,,,,,,,,,2.4545502939999992,0.8217407506,1.2592910203999996,2.9881481839999995,1.0778677378,,,,,,,
AL Maqtaa,06/01/2023,17:59:59.820000,4.71,,,30.81,,,,0.0,,,,,,0.0,,,,26.9,,,6.947285,,,,,,,,,,2.7333868694999994,0.8367510824999999,1.413179606,3.049492834,1.19934321825,,,,,,,
AL Maqtaa,06/01/2023,18:59:59.815000,4.72,,,40.91,,,,0.0,,,,,,0.0,,,,23.6,,,6.424519,,,,,,,,,,3.20754581625,0.8925344879999999,1.6642049307499998,3.24473475325,1.40388237175,,,,,,,
AL Maqtaa,06/01/2023,19:59:59.810000,5.31,,,47.22,,,,0.0,,,,,,0.0,,,,23.1,,,8.199172,,,,,,,,,,4.108703753,1.0671957799999998,2.1237196022,3.8952645969999993,1.8035608682,,,,,,,
AL Maqtaa,06/01/2023,20:59:59.805000,4.79,,,53.52,,,,0.0,,,,,,0.0,,,,36.5,,,9.409788,,,,,,,,,,3.98851349325,1.004101299,2.0639860035,3.63521859175,1.7478800389999998,,,,,,,
AL Maqtaa,06/01/2023,21:59:59.800000,4.61,,,49.49,,,,0.0,,,,,,0.0,,,,31.9,,,7.910274999999999,,,,,,,,,,4.535582064999999,1.1098836112,2.3371587582,4.012656132799999,1.9956561086,,,,,,,
AL Maqtaa,06/01/2023,22:59:59.795000,4.38,100.0,6.1125,43.43,100.0,22.4625,,0.0,,0.0,,,,0.0,,,,25.6,100.0,41.71250000000001,6.424519,100.0,11.074958208333332,,,,,,,,4.1834074576,1.0245079487999997,2.1450635177999997,3.6924973988,1.8355767416,,,,,,,
AL Maqtaa,06/01/2023,23:59:59.790000,4.15,,,39.14,,,,0.0,,,,,,0.0,,,,21.1,,,4.773679,,,,,,,,,,3.9272804704,0.9711481597999999,2.0170000241999992,3.5217460739999997,1.7181852057999998,,,,,,,
AL Maqtaa,07/01/2023,00:59:59.785000,4.1,,,30.81,,,,0.0,,,,,,0.0,,,,13.6,,,3.810689,,,,,,,,,,1.6177187595,0.46486171249999997,0.818156614,1.6920966334999998,0.706589803,,,,,,,
AL Maqtaa,07/01/2023,01:59:59.780000,4.2,,,22.98,,,,0.0,,,,,,0.0,,,,14.1,,,4.81495,,,,,,,,,,2.0596878553999995,0.586957679,1.0245079487999995,2.13439156,0.8964444551999998,,,,,,,
AL Maqtaa,07/01/2023,02:59:59.775000,5.36,,,18.43,,,,0.0,,,,,,0.0,,,,20.9,,,5.887995999999999,,,,,,,,,,2.1023756865999994,0.6296455101999998,1.0458518644,2.2837989692,0.9177883708,,,,,,,
AL Maqtaa,07/01/2023,03:59:59.770000,5.73,,,11.87,,,,0.0,,,,,,0.0,,,,21.9,,,4.897491999999999,,,,,,,,,,2.0596878553999995,0.6403174679999999,1.0351799065999998,2.347830716,0.8964444551999998,,,,,,,
AL Maqtaa,07/01/2023,04:59:59.765000,4.96,,,9.85,,,,0.0,,,,,,0.0,,,,13.7,,,4.044557999999999,,,,,,,,,,2.0639860035,0.62291469475,1.0505874702499998,2.2499306885,0.90183172225,,,,,,,
AL Maqtaa,07/01/2023,05:59:59.760000,4.64,,,9.6,,,,0.0,,,,,,0.0,,,,15.7,,,5.035061999999999,,,,,,,,,,2.8921005637999992,0.8110687927999999,1.4834021341999997,2.934788395,1.2806349359999998,,,,,,,
AL Maqtaa,07/01/2023,06:59:59.755000,4.96,,,12.63,,,,0.0,,,,,,0.0,,,,20.9,,,6.286949,,,,,,,,,,2.6590089955,0.6972925687499999,1.375990669,2.53814495025,1.18074874975,,,,,,,
AL Maqtaa,07/01/2023,07:59:59.750000,6.7,,,20.96,,,,0.0,,,,,,0.0,,,,24.8,,,6.397005,,,,,,,,,,2.8077647435,0.7530759742500001,1.4689630115,2.70549516675,1.2458293895,,,,,,,
AL Maqtaa,07/01/2023,08:59:59.745000,5.46,,,24.75,,,,0.0,,,,,,0.0,,,,21.7,,,5.117604,,,,,,,,,,2.8707566481999995,0.8217407506,1.5367619231999998,2.9774762261999994,1.2699629781999997,,,,,,,
AL Maqtaa,07/01/2023,09:59:59.740000,4.43,,,16.4,,,,0.0,,,,,,0.0,,,,15.5,,,5.076333,,,,,,,,,,2.29641685975,0.706589803,1.3109100292499998,2.5846311214999997,0.9855068305,,,,,,,
AL Maqtaa,07/01/2023,10:59:59.735000,4.77,,,11.35,,,,0.0,,,,,,0.0,,,,21.4,,,6.864743,,,,,,,,,,2.9134444793999994,0.8857724973999999,1.6328095433999998,3.254947129,1.2592910203999996,,,,,,,
AL Maqtaa,07/01/2023,11:59:59.730000,4.53,,,8.32,,,,0.0,,,,,,0.0,,,,28.5,,,8.611882,,,,,,,,,,2.9668042683999998,0.8644285817999999,1.5794497544,3.148227551,1.3126508093999998,,,,,,,
AL Maqtaa,07/01/2023,12:59:59.725000,4.97,,,7.57,,,,0.0,,,,,,0.0,,,,34.1,,,9.065863,,,,,,,,,,2.8600846904,0.8003968349999999,1.5047460497999996,2.9241164371999995,1.2699629781999997,,,,,,,
AL Maqtaa,07/01/2023,13:59:59.720000,5.08,,,8.58,,,,0.0,,,,,,0.0,,,,31.8,,,7.813975999999999,,,,,,,,,,2.5846311214999997,0.6879953344999999,1.3480989662499998,2.5102532475,1.14355981275,,,,,,,
AL Maqtaa,07/01/2023,14:59:59.715000,5.32,,,11.35,,,,0.0,,,,,,0.0,,,,25.0,,,6.493304,,,,,,,,,,3.5430899895999994,0.9071164129999999,1.8249047838,3.2976349601999995,1.5687777965999998,,,,,,,
AL Maqtaa,07/01/2023,15:59:59.710000,4.54,,,18.16,,,,0.0,,,,,,0.0,,,,22.2,,,6.025566,,,,,,,,,,3.6711534832,0.9284603285999999,1.8889365306,3.383010622599999,1.6221375855999998,,,,,,,
AL Maqtaa,07/01/2023,16:59:59.705000,4.57,,,33.3,,,,0.0,,,,,,0.0,,,,21.6,,,6.300706,,,,,,,,,,3.4027877355,0.8274538482499999,1.6735021649999997,3.11457347375,1.45966577725,,,,,,,
AL Maqtaa,07/01/2023,17:59:59.700000,4.76,,,46.7,,,,0.0,,,,,,0.0,,,,24.2,,,7.690163,,,,,,,,,,3.8952645969999993,0.9498042441999999,1.920952404,3.5857778207999997,1.6754973745999997,,,,,,,
AL Maqtaa,07/01/2023,18:59:59.695000,6.27,,,59.58,,,,0.0,,,,,,0.0,,,,31.7,,,8.295471,,,,,,,,,,2.60322559,0.6694008659999999,1.3480989662499998,2.454469842,1.152857047,,,,,,,
AL Maqtaa,07/01/2023,19:59:59.690000,6.53,,,72.2,,,,0.0,,,,,,0.0,,,,28.6,,,7.084855,,,,,,,,,,2.23133622,0.60432022625,1.14355981275,2.1941472829999995,0.99480406475,,,,,,,
AL Maqtaa,07/01/2023,20:59:59.685000,6.58,,,83.31,,,,0.0,,,,,,0.0,,,,22.9,,,5.323959,,,,,,,,,,2.0596878553999995,0.5762857212,1.0671957799999998,2.1130476443999995,0.9284603286,,,,,,,
AL Maqtaa,07/01/2023,21:59:59.680000,7.67,,,93.91,,,,0.0,,,,,,0.0,,,,15.8,,,4.1408570000000005,,,,,,,,,,1.3945851374999998,0.4183755412499999,0.7251842715,1.5247464169999998,0.632211929,,,,,,,
AL Maqtaa,07/01/2023,22:59:59.675000,7.66,100.0,5.330833333333334,96.94,100.0,32.02875,,0.0,,0.0,,,,0.0,,,,14.3,100.0,21.916666666666668,5.076333000000001,100.0,6.038749791666667,,,,,,,,1.3446666827999998,0.4375502697999999,0.6936772569999999,1.5794497544,0.6083015945999998,,,,,,,
AL Maqtaa,07/01/2023,23:59:59.670000,9.39,,,92.9,,,,0.0,,,,,,0.0,,,,22.6,,,6.46579,,,,,,,,,,1.2272751469999996,0.4268783119999999,0.6189735523999998,1.5260899653999995,0.5442698477999999,,,,,,,
AL Maqtaa,08/01/2023,00:59:59.665000,9.11,,,82.04,,,,0.0,,,,,,0.0,,,,24.4,,,7.690163,,,,,,,,,,1.5805298225,0.5392395864999999,0.855345551,1.96171642675,0.6879953344999999,,,,,,,
AL Maqtaa,08/01/2023,01:59:59.660000,8.16,,,71.94,,,,0.0,,,,,,0.0,,,,31.5,,,9.162162,,,,,,,,,,1.7928889103999996,0.6083015945999998,0.9498042442,2.2197672224,0.8003968349999999,,,,,,,
AL Maqtaa,08/01/2023,02:59:59.655000,8.27,,,55.01,,,,0.0,,,,,,0.0,,,,35.1,,,9.230947,,,,,,,,,,1.55263811975,0.49275341525,0.80885937975,1.81296067875,0.6972925687499999,,,,,,,
AL Maqtaa,08/01/2023,03:59:59.650000,7.54,,,43.32,,,,0.0,,,,,,0.0,,,,32.0,,,7.992817,,,,,,,,,,2.0703598132,0.6189735523999998,1.0671957799999998,2.2731270114,0.9284603286,,,,,,,
AL Maqtaa,08/01/2023,04:59:59.645000,6.05,,,41.06,,,,0.0,,,,,,0.0,,,,26.1,,,7.827733,,,,,,,,,,2.3264868004,0.6616613835999999,1.1952592736,2.4225344205999995,1.0351799065999998,,,,,,,
AL Maqtaa,08/01/2023,05:59:59.640000,6.65,,,36.52,,,,0.0,,,,,,0.0,,,,30.8,,,7.621378000000001,,,,,,,,,,2.4438783362,0.6830052992,1.2592910203999996,2.4972381251999995,1.0885396955999995,,,,,,,
AL Maqtaa,08/01/2023,06:59:59.635000,6.04,,,32.74,,,,0.0,,,,,,0.0,,,,24.6,,,5.901753,,,,,,,,,,2.1755528145,0.595022992,1.11566811,2.18485004875,0.97620959625,,,,,,,
AL Maqtaa,08/01/2023,07:59:59.630000,6.39,,,46.59,,,,0.0,,,,,,0.0,,,,18.3,,,4.484782,,,,,,,,,,2.5102532475,0.6694008659999999,1.3016127949999998,2.44517260775,1.1249653442499998,,,,,,,
AL Maqtaa,08/01/2023,08:59:59.625000,6.97,,,48.86,,,,0.0,,,,,,0.0,,,,14.3,,,5.007548000000001,,,,,,,,,,3.1909153822,0.8110687927999999,1.6434815012,2.9881481839999995,1.4300423452,,,,,,,
AL Maqtaa,08/01/2023,09:59:59.620000,5.62,,,26.45,,,,0.0,,,,,,0.0,,,,22.1,,,6.094351,,,,,,,,,,3.0201640574,0.7577090037999998,1.5474338809999997,2.7640370702,1.3553386406,,,,,,,
AL Maqtaa,08/01/2023,10:59:59.615000,6.26,,,15.87,,,,0.0,,,,,,0.0,,,,22.2,,,5.241417,,,,,,,,,,2.7320211968,0.6830052992,1.4086984296,2.4758942095999994,1.2272751469999996,,,,,,,
AL Maqtaa,08/01/2023,11:59:59.610000,6.43,,,11.59,,,,0.0,,,,,,0.0,,,,15.9,,,4.443510999999999,,,,,,,,,,2.1755528145,0.5392395864999999,1.11566811,1.96171642675,0.97620959625,,,,,,,
AL Maqtaa,08/01/2023,12:59:59.605000,6.58,,,12.85,,,,0.0,,,,,,0.0,,,,16.4,,,5.791696999999999,,,,,,,,,,2.3798465894,0.6189735523999998,1.2166031891999995,2.241111138,1.0565238221999995,,,,,,,
AL Maqtaa,08/01/2023,13:59:59.600000,5.8,,,13.6,,,,0.0,,,,,,0.0,,,,25.7,,,6.6996590000000005,,,,,,,,,,2.1450635177999997,0.586957679,1.0885396955999995,2.13439156,0.9498042442,,,,,,,
AL Maqtaa,08/01/2023,14:59:59.595000,5.28,,,14.1,,,,0.0,,,,,,0.0,,,,23.0,,,5.667884,,,,,,,,,,2.1237196022,0.586957679,1.0778677378,2.13439156,0.9284603286,,,,,,,
AL Maqtaa,08/01/2023,15:59:59.590000,4.91,,,13.6,,,,0.0,,,,,,0.0,,,,18.2,,,4.347212,,,,,,,,,,2.1130476443999995,0.5656137633999999,1.0671957799999998,2.0703598132,0.9284603286,,,,,,,
AL Maqtaa,08/01/2023,16:59:59.585000,6.54,,,19.14,,,,0.0,,,,,,0.0,,,,13.4,,,4.484782,,,,,,,,,,1.6920966334999998,0.46486171249999997,0.855345551,1.7013938677499998,0.74377874,,,,,,,
AL Maqtaa,08/01/2023,17:59:59.580000,6.38,,,29.97,,,,0.0,,,,,,0.0,,,,19.2,,,6.149379000000001,,,,,,,,,,1.77577174175,0.520645118,0.9111289565,1.90593302125,0.7809676769999999,,,,,,,
AL Maqtaa,08/01/2023,18:59:59.575000,6.28,,,37.53,,,,0.0,,,,,,0.0,,,,25.5,,,7.882760999999999,,,,,,,,,,2.0490158975999995,0.6189735523999998,1.0565238221999995,2.2517830958,0.907116413,,,,,,,
AL Maqtaa,08/01/2023,19:59:59.570000,6.94,,,43.32,,,,0.0,,,,,,0.0,,,,31.8,,,8.790723,,,,,,,,,,1.85944685,0.5392395864999999,0.97620959625,1.971013661,0.8274538482499999,,,,,,,
AL Maqtaa,08/01/2023,20:59:59.565000,7.2,,,41.31,,,,0.0,,,,,,0.0,,,,32.1,,,7.470051,,,,,,,,,,2.2499306885,0.62291469475,1.190045984,2.25922792275,1.004101299,,,,,,,
AL Maqtaa,08/01/2023,21:59:59.560000,6.0,,,34.0,,,,0.0,,,,,,0.0,,,,22.2,,,5.268930999999999,,,,,,,,,,2.5505979141999995,0.7043492148,1.3339947249999995,2.561269872,1.1418994846,,,,,,,
AL Maqtaa,08/01/2023,22:59:59.555000,6.44,100.0,6.7179166666666665,24.69,100.0,37.04166666666668,,0.0,,0.0,,,,0.0,,,,16.1,100.0,23.479166666666668,4.017044,100.0,6.405603125000002,,,,,,,,2.0174998322499995,0.60432022625,1.0784791729999998,2.1755528145,0.9483178935,,,,,,,
AL Maqtaa,08/01/2023,23:59:59.540000,8.08,,,15.87,,,,0.0,,,,,,0.0,,,,13.1,,,3.57682,,,,,,,,,,2.3264868004,0.7683809615999999,1.2913068938,2.7533651124,1.0565238221999995,,,,,,,
AL Maqtaa,09/01/2023,00:59:59.530000,6.75,,,11.85,,,,0.0,,,,,,0.0,,,,12.9,,,2.999026,,,,,,,,,,1.0885396955999995,0.4162063541999999,0.5549418056,1.4940740919999995,0.4802381009999999,,,,,,,
AL Maqtaa,09/01/2023,01:59:59.520000,6.12,,,12.0,,,,0.0,,,,,,0.0,,,,8.9,,,2.311176,,,,,,,,,,1.2737210922500002,0.44626724399999995,0.6508063974999999,1.62701599375,0.5578340549999999,,,,,,,
AL Maqtaa,09/01/2023,02:59:59.510000,8.53,,,12.14,,,,0.0,,,,,,0.0,,,,7.9,,,2.366204,,,,,,,,,,2.1023756865999994,0.7043492148,1.0671957799999998,2.5505979141999995,0.9177883708,,,,,,,
AL Maqtaa,09/01/2023,04:00:00,7.36,,,13.69,,,,0.0,,,,,,0.0,,,,9.3,,,3.659362,,,,,,,,,,2.6786614077999995,0.8324127083999998,1.387354514,3.0201640574,1.173915358,,,,,,,
AL Maqtaa,09/01/2023,05:00:00,5.48,,,17.49,,,,0.0,,,,,,0.0,,,,17.3,,,5.681641,,,,,,,,,,3.3403227913999998,0.9498042441999999,1.7288571636,3.4577143272,1.4620582185999995,,,,,,,
AL Maqtaa,09/01/2023,06:00:00.005000,6.95,,,24.08,,,,0.0,,,,,,0.0,,,,24.0,,,6.479547,,,,,,,,,,3.5324180318,0.9498042441999999,1.8249047838,3.4363704116,1.5474338809999997,,,,,,,
AL Maqtaa,09/01/2023,07:00:00.010000,9.49,,,32.69,,,,0.0,,,,,,0.0,,,,23.1,,,6.218164000000001,,,,,,,,,,3.31911262725,0.8460483167499999,1.71998833625,3.086681771,1.450368543,,,,,,,
AL Maqtaa,09/01/2023,08:00:00.015000,9.15,,,47.36,,,,0.0,,,,,,0.0,,,,22.1,,,8.433041000000001,,,,,,,,,,4.1300476686,1.0245079487999997,2.13439156,3.7031693566,1.8035608682,,,,,,,
AL Maqtaa,09/01/2023,09:00:00.020000,8.71,,,52.81,,,,0.0,,,,,,0.0,,,,39.2,,,12.395057,,,,,,,,,,4.0446720062,1.0031640331999998,2.0917037288,3.628465652,1.7715449947999995,,,,,,,
AL Maqtaa,09/01/2023,10:00:00.025000,7.95,,,38.23,,,,0.0,,,,,,0.0,,,,50.9,,,13.082907,,,,,,,,,,3.6924973988,0.9284603285999999,1.920952404,3.383010622599999,1.6007936699999998,,,,,,,
AL Maqtaa,09/01/2023,11:00:00.030000,8.19,,,25.15,,,,0.0,,,,,,0.0,,,,44.2,,,11.115656,,,,,,,,,,3.07738453675,0.7809676769999999,1.599124291,2.8170619777499994,1.338801732,,,,,,,
AL Maqtaa,09/01/2023,12:00:00.035000,,,,,,,,0.0,,,,,,0.0,,,,36.6,,,9.313489,,,,,,,,,,,,,,,,,,,,,
AL Maqtaa,09/01/2023,13:00:00.040000,6.33,,,12.57,,,,0.0,,,,,,0.0,,,,31.1,,,7.442537,,,,,,,,,,2.5567394187499994,0.6786981002499999,1.3295044977499997,2.4730643105000003,1.11566811,,,,,,,
AL Maqtaa,09/01/2023,14:00:00.045000,8.75,,,17.35,,,,0.0,,,,,,0.0,,,,23.0,,,5.351473,,,,,,,,,,2.70549516675,0.7251842715,1.413179606,2.6404145269999995,1.18074874975,,,,,,,
AL Maqtaa,09/01/2023,15:00:00.050000,8.05,,,23.64,,,,0.0,,,,,,0.0,,,,15.9,,,3.755661,,,,,,,,,,3.4043545382,0.8751005395999998,1.7608730369999996,3.1695714666,1.4834021341999997,,,,,,,
AL Maqtaa,09/01/2023,16:00:00.055000,5.98,,,21.88,,,,0.0,,,,,,0.0,,,,11.4,,,3.30168,,,,,,,,,,3.18895134775,0.818156614,1.710691102,2.94722325725,1.45966577725,,,,,,,
AL Maqtaa,09/01/2023,17:00:00.060000,6.28,,,17.35,,,,0.0,,,,,,0.0,,,,12.6,,,4.374726,,,,,,,,,,4.1513915842,1.2486190625999998,2.0383439397999994,3.500402158399999,1.6007936699999998,,,,,,,
AL Maqtaa,09/01/2023,18:00:00.065000,7.63,,,14.08,,,,0.0,,,,,,0.0,,,,19.2,,,5.970538,,,,,,,,,,4.1940794154,1.2592910203999996,1.9422963196,3.4897302005999995,1.4727301763999996,,,,,,,
AL Maqtaa,09/01/2023,19:00:00.070000,6.0,,,11.32,,,,0.0,,,,,,0.0,,,,24.2,,,6.727173,,,,,,,,,,3.094867762,0.8430846661999999,1.5687777965999998,2.9881481839999995,1.2806349359999998,,,,,,,
AL Maqtaa,09/01/2023,20:00:00.075000,6.28,,,9.78,,,,0.0,,,,,,0.0,,,,24.7,,,5.874239,,,,,,,,,,2.03609430075,0.6136174605,1.0598847044999995,2.22203898575,0.8832372537499998,,,,,,,
AL Maqtaa,09/01/2023,21:00:00.080000,6.51,,,19.95,,,,0.0,,,,,,0.0,,,,18.0,,,4.195885,,,,,,,,,,1.9316243618,0.6403174679999999,1.0138359909999997,2.3371587582,0.8430846661999999,,,,,,,
AL Maqtaa,09/01/2023,22:00:00.085000,6.2,,,30.81,,,,0.0,,,,,,0.0,,,,12.5,,,4.704894,,,,,,,,,,1.4086984296,0.5122539743999999,0.7363650881999998,1.8569206572,0.6189735523999998,,,,,,,
AL Maqtaa,09/01/2023,23:00:00.090000,6.77,95.83333333333334,7.2843478260869565,40.91,95.83333333333334,22.73913043478261,,0.0,,0.0,,,,0.0,,,,21.7,100.0,21.825000000000003,7.167396999999999,100.0,6.104095541666666,,,,,,,,1.03199300175,0.38118660424999995,0.5299423522499999,1.375990669,0.4555644782499999,,,,,,,
AL Maqtaa,10/01/2023,00:00:00.095000,6.49,,,52.02,,,,0.0,,,,,,0.0,,,,30.4,,,9.162162,,,,,,,,,,1.2379471047999997,0.45889418539999993,0.6403174679999999,1.6648254167999996,0.5442698477999999,,,,,,,
AL Maqtaa,10/01/2023,01:00:00.100000,7.02,,,52.61,,,,0.0,,,,,,0.0,,,,36.2,,,9.368517,,,,,,,,,,1.4513862608,0.5122539743999999,0.7470370459999999,1.8782645728,0.6403174679999999,,,,,,,
AL Maqtaa,10/01/2023,02:00:00.105000,6.27,,,51.59,,,,0.0,,,,,,0.0,,,,31.9,,,7.992816999999999,,,,,,,,,,1.7608730369999996,0.5976296368,0.907116413,2.1770793911999995,0.7790529193999999,,,,,,,
AL Maqtaa,10/01/2023,03:00:00.110000,6.69,,,60.65,,,,0.0,,,,,,0.0,,,,26.2,,,8.378013000000001,,,,,,,,,,1.9524191925,0.632211929,1.004101299,2.2871196255,0.8646427852499999,,,,,,,
AL Maqtaa,10/01/2023,04:00:00.115000,9.11,,,47.31,,,,0.0,,,,,,0.0,,,,34.7,,,10.840516,,,,,,,,,,2.7960529436,0.8324127083999998,1.4513862608,3.0201640574,1.2379471047999997,,,,,,,
AL Maqtaa,10/01/2023,05:00:00.120000,7.91,,,45.05,,,,0.0,,,,,,0.0,,,,44.1,,,11.803506,,,,,,,,,,2.91003432025,0.79026491125,1.5061519485,2.863548149,1.2830183264999997,,,,,,,
AL Maqtaa,10/01/2023,06:00:00.125000,6.14,,,39.55,,,,0.0,,,,,,0.0,,,,41.7,,,10.785488,,,,,,,,,,3.5857778207999997,0.9284603285999999,1.8462486994,3.3616667069999995,1.5794497544,,,,,,,
AL Maqtaa,10/01/2023,07:00:00.130000,6.78,,,33.17,,,,0.0,,,,,,0.0,,,,36.7,,,9.574872,,,,,,,,,,3.00300666275,0.74377874,1.55263811975,2.70549516675,1.3202072634999995,,,,,,,
